submission_time,todays_date,ward,hh_head_icf_language,num_houses,house_wall,house_wall_specify,house_roof,house_roof_specify,main_water_source,main_water_source_specify,toilet_type,main_lighting,main_lighting_other,household_possessions,own_cattle,num_hh_members,instanceID,KEY,wid,cluster,lng,lat
2023-07-05T13:28:57Z,2023-07-05,PONGWE KIKONENI,English,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio Cellphone,no,7,uuid:7ea69672-a38b-48b6-9a06-f4eb757ab362,uuid:7ea69672-a38b-48b6-9a06-f4eb757ab362,2603,24,-4.4552981461749495,39.30544536670664
2023-07-05T13:28:57Z,2023-07-05,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Table,no,4,uuid:52ca2f89-f6ff-4efc-82c1-bb5262798314,uuid:52ca2f89-f6ff-4efc-82c1-bb5262798314,2603,24,-4.457690256721022,39.30829231981278
2023-07-05T13:28:55Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Electricity,NA,TV Cellphone Table,no,5,uuid:0f5701f4-4e28-488b-870d-6b8d52cfc6ec,uuid:0f5701f4-4e28-488b-870d-6b8d52cfc6ec,2603,24,-4.461264032906555,39.30926140659173
2023-07-05T13:28:54Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Borehole with manual pump outside the compound,NA,Improved ventilated pit latrine,Electricity,NA,Cellphone TV,yes,6,uuid:ff6a64cc-025c-42af-b2d5-46b8add1b369,uuid:ff6a64cc-025c-42af-b2d5-46b8add1b369,2603,24,-4.450477095802151,39.309105796547534
2023-07-05T13:28:49Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,None,no,4,uuid:53682a21-6508-4918-beef-555e08ef758e,uuid:53682a21-6508-4918-beef-555e08ef758e,2430,75,-4.612429492255894,39.38097851857733
2023-07-05T13:28:48Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,9,uuid:913a6796-632c-4d2e-a2fb-70e0fac54759,uuid:913a6796-632c-4d2e-a2fb-70e0fac54759,2430,75,-4.612077077960702,39.3800284729325
2023-07-05T13:28:46Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,None,no,3,uuid:35424b68-6a83-48c7-8026-bae3b5d826dc,uuid:35424b68-6a83-48c7-8026-bae3b5d826dc,2430,75,-4.615058587077108,39.382466045907684
2023-07-05T13:28:45Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,TV Cellphone Table,no,9,uuid:3aeedaa9-c196-46ea-9f83-c6a759d6846c,uuid:3aeedaa9-c196-46ea-9f83-c6a759d6846c,2430,75,-4.615424543323288,39.38131066198214
2023-07-05T13:28:00Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Bucket toilet,Kerosene lamp,NA,Cellphone,no,1,uuid:4438c341-953a-427c-9a99-9601a34f2d59,uuid:4438c341-953a-427c-9a99-9601a34f2d59,2648,55,-4.506324613510426,39.285164336861406
2023-07-05T13:27:59Z,2023-07-05,PONGWE KIKONENI,NA,1,mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,4,uuid:32b526c3-1c89-40a0-adea-9500461b28b0,uuid:32b526c3-1c89-40a0-adea-9500461b28b0,2648,55,-4.505712876409367,39.28517167929463
2023-07-05T13:27:58Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,11,uuid:258fec26-a43d-4a65-a04a-e8773d358660,uuid:258fec26-a43d-4a65-a04a-e8773d358660,2648,55,-4.505903006004516,39.28513519919204
2023-07-05T13:27:57Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Radio Cellphone,no,4,uuid:734462e2-8d94-4c68-b364-cac0e66cc69b,uuid:734462e2-8d94-4c68-b364-cac0e66cc69b,2648,55,-4.517219540966461,39.28539313094542
2023-07-05T13:27:56Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio TV Cellphone Sofa Table Cupboard,yes,5,uuid:9396978b-c8e3-4270-a4ac-78bd743e5573,uuid:9396978b-c8e3-4270-a4ac-78bd743e5573,2648,55,-4.508418713030198,39.28565222932544
2023-07-05T13:25:53Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_mud,NA,palm,NA,Piped water within compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,8,uuid:27170475-58aa-4303-b4a6-bbadbca5ce1f,uuid:27170475-58aa-4303-b4a6-bbadbca5ce1f,2625,16,-4.456988756281269,39.32510998345842
2023-07-05T13:25:52Z,2023-07-05,PONGWE KIKONENI,Swahili,2,mud,NA,iron,NA,Piped water within compound,NA,Traditional pit latrine,Solar panel,NA,TV Cellphone,no,6,uuid:c6eb7f96-2b4a-405c-8e76-43e31a5ade3c,uuid:c6eb7f96-2b4a-405c-8e76-43e31a5ade3c,2625,16,-4.458285618507892,39.32491689793691
2023-07-05T13:25:51Z,2023-07-05,PONGWE KIKONENI,Swahili,4,mud,NA,palm,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone Table,no,9,uuid:11da5f7e-b47a-4ae7-b94c-fdbe037bf501,uuid:11da5f7e-b47a-4ae7-b94c-fdbe037bf501,2625,16,-4.460463717118945,39.324922493817105
2023-07-05T13:25:50Z,2023-07-05,PONGWE KIKONENI,English,3,blocks_mud,NA,iron,NA,Piped water within compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone Table,yes,12,uuid:073eb63c-5515-4006-b9ec-9cfbdcc0aff1,uuid:073eb63c-5515-4006-b9ec-9cfbdcc0aff1,2625,16,-4.452683873402499,39.32450747297214
2023-07-05T13:25:49Z,2023-07-05,PONGWE KIKONENI,Swahili,2,blocks_mud,NA,iron,NA,Piped water within compound,NA,Composting toilet,Solar panel,NA,Radio Cellphone,yes,9,uuid:b815fa25-94fb-4e14-b528-7363045d14b4,uuid:b815fa25-94fb-4e14-b528-7363045d14b4,2625,16,-4.449680817418588,39.325170585729104
2023-07-05T13:24:22Z,2023-07-05,PONGWE KIKONENI,NA,4,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Table,no,4,uuid:3448187b-e4db-40b6-a6ad-0d397e5c5cf8,uuid:3448187b-e4db-40b6-a6ad-0d397e5c5cf8,2468,95,-4.6398505069831675,39.34122400334049
2023-07-05T13:24:20Z,2023-07-05,PONGWE KIKONENI,Swahili,4,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Table,no,4,uuid:d66bb6ac-bc4f-4612-94c7-9348cc62a32d,uuid:d66bb6ac-bc4f-4612-94c7-9348cc62a32d,2468,95,-4.632493270809516,39.34139035361955
2023-07-05T13:24:17Z,2023-07-05,PONGWE KIKONENI,Swahili,6,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Table,no,6,uuid:04eac07d-cc96-4e6d-945f-8e8f351e519d,uuid:04eac07d-cc96-4e6d-945f-8e8f351e519d,2468,95,-4.634266935451883,39.34105863215251
2023-07-05T13:24:15Z,2023-07-05,PONGWE KIKONENI,NA,7,blocks_cement,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Table,no,7,uuid:f13a69bc-c1e7-4161-8c52-97a4e74f2e57,uuid:f13a69bc-c1e7-4161-8c52-97a4e74f2e57,2468,95,-4.641577583408938,39.3410801471035
2023-07-05T13:24:13Z,2023-07-05,PONGWE KIKONENI,Swahili,4,blocks_cement,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Table,no,4,uuid:c5f314ce-f422-40e6-84f6-a97facf7f674,uuid:c5f314ce-f422-40e6-84f6-a97facf7f674,2468,95,-4.643191502735134,39.34116050972664
2023-07-05T13:23:33Z,2023-07-05,PONGWE KIKONENI,NA,1,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Radio,no,7,uuid:0acbdf73-2b86-49b2-ab38-3c59d96b3046,uuid:0acbdf73-2b86-49b2-ab38-3c59d96b3046,2545,41,-4.499720292122964,39.329035718456666
2023-07-05T13:23:32Z,2023-07-05,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone TV Radio Table,no,9,uuid:98f0f140-c237-4172-b82b-f5941f6d7051,uuid:98f0f140-c237-4172-b82b-f5941f6d7051,2545,41,-4.4989978013945775,39.32757156923483
2023-07-05T13:23:31Z,2023-07-05,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,yes,3,uuid:f10e845d-af32-4258-8a41-50917edda3f8,uuid:f10e845d-af32-4258-8a41-50917edda3f8,2545,41,-4.499217416687108,39.327174595356055
2023-07-05T13:23:30Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,5,uuid:bc0254b3-32a7-4691-91f3-7a4f3c50eb3b,uuid:bc0254b3-32a7-4691-91f3-7a4f3c50eb3b,2545,41,-4.5107162893043515,39.327397665424904
2023-07-05T13:23:29Z,2023-07-05,PONGWE KIKONENI,NA,3,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,3,uuid:7a77a569-2e0f-48b8-9164-df63e6fe1bdf,uuid:7a77a569-2e0f-48b8-9164-df63e6fe1bdf,2545,41,-4.500541019413267,39.327520583917604
2023-07-05T13:19:39Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,TV Radio,no,5,uuid:d61d4be9-8179-4790-b3e0-18c34bc0a525,uuid:d61d4be9-8179-4790-b3e0-18c34bc0a525,2591,82,-4.57241193049081,39.26814133175006
2023-07-05T13:19:38Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,no,8,uuid:94b8501f-0022-4937-85c3-96d544e96090,uuid:94b8501f-0022-4937-85c3-96d544e96090,2591,82,-4.565440512609133,39.2773322612128
2023-07-05T13:19:36Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Borehole with manual pump outside the compound,NA,Improved ventilated pit latrine,Solar panel,NA,Radio TV Cellphone,no,7,uuid:be62e4b3-dda5-4f56-a45a-79fc5784e61d,uuid:be62e4b3-dda5-4f56-a45a-79fc5784e61d,2591,82,-4.564645012904695,39.276679353279
2023-07-05T13:19:35Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,no,3,uuid:8982a251-955f-42a7-8172-c67d92013e08,uuid:8982a251-955f-42a7-8172-c67d92013e08,2591,82,-4.5728819209976495,39.27660603335729
2023-07-05T13:18:36Z,2023-07-05,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Flush to pit latrine,Kerosene lamp,NA,Cellphone Table,no,8,uuid:876f5f68-751d-4016-8267-e372f253284c,uuid:876f5f68-751d-4016-8267-e372f253284c,2605,24,-4.459536282322979,39.307629953657155
2023-07-05T13:18:35Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Electricity,NA,TV Sofa Table,no,4,uuid:007d70cb-087b-4b54-90dc-9aefa52358b7,uuid:007d70cb-087b-4b54-90dc-9aefa52358b7,2605,24,-4.462636455557215,39.30763945595419
2023-07-05T13:18:34Z,2023-07-05,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,yes,8,uuid:6988a9d2-5be6-4a8e-a8d6-e6c8aeebfb93,uuid:6988a9d2-5be6-4a8e-a8d6-e6c8aeebfb93,2605,24,-4.462534730424224,39.30781356730903
2023-07-05T13:18:34Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Generator,NA,Cellphone Table,no,6,uuid:145a5e10-ed18-4683-8134-74486b0faa7c,uuid:145a5e10-ed18-4683-8134-74486b0faa7c,2605,24,-4.458611340951854,39.30702873141385
2023-07-05T13:18:33Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Flush to piped sewer system,Kerosene lamp,NA,Cellphone Table,yes,6,uuid:bd5f138f-e84a-4795-8767-4f82b2f726e4,uuid:bd5f138f-e84a-4795-8767-4f82b2f726e4,2605,24,-4.4514658047116145,39.30654181302417
2023-07-05T13:16:26Z,2023-07-05,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Candles,NA,Cellphone,no,7,uuid:e784b9ee-db9b-4d4b-9c0d-3a170c35e343,uuid:e784b9ee-db9b-4d4b-9c0d-3a170c35e343,2427,75,-4.6149931395997905,39.38207573314378
2023-07-05T13:16:26Z,2023-07-05,PONGWE KIKONENI,English,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Candles,NA,Cellphone,no,5,uuid:8e8b40d0-ecde-488e-b6cd-b2f8057fb109,uuid:8e8b40d0-ecde-488e-b6cd-b2f8057fb109,2427,75,-4.607715668319759,39.3799259157922
2023-07-05T13:16:25Z,2023-07-05,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Candles,NA,Cellphone,no,10,uuid:dc19f6dc-9689-40e8-a72d-48a35cc915fb,uuid:dc19f6dc-9689-40e8-a72d-48a35cc915fb,2427,75,-4.608034379054087,39.38052867380513
2023-07-05T13:16:24Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Candles,NA,Cellphone,no,6,uuid:1a97706b-6a2e-4a75-9060-5b1e8db65d55,uuid:1a97706b-6a2e-4a75-9060-5b1e8db65d55,2427,75,-4.605757943445447,39.37998113594018
2023-07-05T13:15:54Z,2023-07-05,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Flush to septic tank,Solar panel,NA,Radio Cellphone,yes,2,uuid:b7f6caa8-5d4c-499e-ac62-616732a64d08,uuid:b7f6caa8-5d4c-499e-ac62-616732a64d08,2428,75,-4.610196616487592,39.38159258409148
2023-07-05T13:15:53Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Candles,NA,Cellphone,no,8,uuid:58a60ea4-c1e2-45a9-8666-ec9184268d37,uuid:58a60ea4-c1e2-45a9-8666-ec9184268d37,2428,75,-4.616887217370198,39.381527114835684
2023-07-05T13:15:52Z,2023-07-05,PONGWE KIKONENI,English,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,Cellphone,no,7,uuid:81c0d89a-abda-4d63-bd3b-3b73c21183b2,uuid:81c0d89a-abda-4d63-bd3b-3b73c21183b2,2428,75,-4.617981351855995,39.38164088116084
2023-07-05T13:15:52Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,Cellphone Radio,yes,7,uuid:79df72ca-f540-4d2e-bf08-6cab6867c688,uuid:79df72ca-f540-4d2e-bf08-6cab6867c688,2428,75,-4.617006361171918,39.381421201296064
2023-07-05T13:14:06Z,2023-07-05,PONGWE KIKONENI,Swahili,2,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,no,6,uuid:7d070288-99ed-4ed9-a207-aed9c31a7dc5,uuid:7d070288-99ed-4ed9-a207-aed9c31a7dc5,2521,59,-4.565509535754871,39.36846847477237
2023-07-05T13:14:05Z,2023-07-05,PONGWE KIKONENI,English,2,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Radio,no,4,uuid:61893adc-d34d-4b40-9c2d-eddfc366bbf0,uuid:61893adc-d34d-4b40-9c2d-eddfc366bbf0,2521,59,-4.577901328237455,39.36975644297501
2023-07-05T13:14:04Z,2023-07-05,PONGWE KIKONENI,NA,3,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,no,3,uuid:4d673eb3-e885-4ca7-b2d2-47b9a35f8ab1,uuid:4d673eb3-e885-4ca7-b2d2-47b9a35f8ab1,2521,59,-4.569940035629123,39.37092196788943
2023-07-05T13:14:04Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio TV Cellphone,yes,3,uuid:85794660-b1c3-4196-83d4-1d1614fcdd8c,uuid:85794660-b1c3-4196-83d4-1d1614fcdd8c,2521,59,-4.568260397826288,39.37041594899659
2023-07-05T13:12:51Z,2023-07-05,RAMISI,Swahili,1,mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,yes,6,uuid:58be5c8c-dd4f-4f85-9e37-21154b7eddff,uuid:58be5c8c-dd4f-4f85-9e37-21154b7eddff,2597,4,-4.437402788480907,39.358073608825364
2023-07-05T13:12:50Z,2023-07-05,RAMISI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,no,5,uuid:9d62065e-00ad-414b-a8d0-b6b83d9cf39e,uuid:9d62065e-00ad-414b-a8d0-b6b83d9cf39e,2597,4,-4.43430243313961,39.35813474075901
2023-07-05T13:12:50Z,2023-07-05,RAMISI,Swahili,2,mud,NA,iron,NA,Borehole with manual pump inside the compound,NA,Traditional pit latrine,Solar panel,NA,Sofa,no,2,uuid:2a760332-8b93-4827-8fd8-f9c21c49b2fd,uuid:2a760332-8b93-4827-8fd8-f9c21c49b2fd,2597,4,-4.434906597966643,39.35371311902579
2023-07-05T13:12:49Z,2023-07-05,RAMISI,English,1,mud,NA,palm,NA,Borehole with manual pump inside the compound,NA,Traditional pit latrine,Solar panel,NA,Sofa,yes,5,uuid:1a0f4591-6cd2-4dce-97db-3361069c9bcc,uuid:1a0f4591-6cd2-4dce-97db-3361069c9bcc,2597,4,-4.439808066698002,39.353461631273234
2023-07-05T13:12:41Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Covered well outside the compound,NA,"None (bush, field)",Electricity,NA,Cellphone,no,10,uuid:2aa21b62-2d76-4f73-a20b-a8f7a572cbae,uuid:2aa21b62-2d76-4f73-a20b-a8f7a572cbae,2655,56,-4.503123430930564,39.27688223024437
2023-07-05T13:12:40Z,2023-07-05,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,Cellphone Table,no,1,uuid:4e77e4bd-6645-4e5a-9136-89ab1016329d,uuid:4e77e4bd-6645-4e5a-9136-89ab1016329d,2655,56,-4.503377588222229,39.27734848249755
2023-07-05T13:12:39Z,2023-07-05,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Piped water within compound,NA,Flush to piped sewer system,Electricity,NA,Cellphone Table,no,1,uuid:7ea04b7f-5ad5-4d1b-8e31-d41dc5de63f5,uuid:7ea04b7f-5ad5-4d1b-8e31-d41dc5de63f5,2652,56,-4.504028439241722,39.27815143881122
2023-07-05T13:11:43Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,1,uuid:f8b178a1-4419-4e04-931d-32fb8dbfef4b,uuid:f8b178a1-4419-4e04-931d-32fb8dbfef4b,2651,55,-4.515971420354789,39.281911476095786
2023-07-05T13:11:42Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone Table,no,6,uuid:c3238adb-cbd0-422a-b918-45fcbb7e6f83,uuid:c3238adb-cbd0-422a-b918-45fcbb7e6f83,2651,55,-4.510143433870845,39.28545283432657
2023-07-05T13:11:41Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,3,uuid:fcc7ff12-218f-4897-8b33-af4b6a28c7f4,uuid:fcc7ff12-218f-4897-8b33-af4b6a28c7f4,2651,55,-4.515033990914848,39.28512605014408
2023-07-05T13:11:39Z,2023-07-05,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,iron,NA,Piped water within compound,NA,Flush to septic tank,Solar panel,NA,Radio TV Cellphone Sofa Table Cupboard,no,5,uuid:c24521e9-8e76-487e-b728-f9a36c2d0c20,uuid:c24521e9-8e76-487e-b728-f9a36c2d0c20,2651,55,-4.507411767898693,39.28508517430626
2023-07-05T13:10:59Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Improved ventilated pit latrine,Solar panel,NA,Radio TV Cellphone Sofa Table,yes,15,uuid:97c03b1a-c0b3-4ad3-8d42-d2974c0da718,uuid:97c03b1a-c0b3-4ad3-8d42-d2974c0da718,2650,55,-4.50921335706832,39.28674461124592
2023-07-05T13:10:58Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Composting toilet,Solar panel,NA,Radio TV Cellphone Table,no,4,uuid:013abe6f-b204-4bd5-b536-9572bf7c695e,uuid:013abe6f-b204-4bd5-b536-9572bf7c695e,2650,55,-4.510440734639209,39.28760320284574
2023-07-05T13:10:57Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well inside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone Table,no,5,uuid:8811a2d1-480e-4104-8b02-b70e165e7c1d,uuid:8811a2d1-480e-4104-8b02-b70e165e7c1d,2650,55,-4.515832852712979,39.28782452491747
2023-07-05T13:10:56Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,5,uuid:42e0a585-d4a9-4892-894a-4b56f76ab142,uuid:42e0a585-d4a9-4892-894a-4b56f76ab142,2650,55,-4.508568572737607,39.28739228257017
2023-07-05T13:10:46Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Covered well outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio Cellphone Table,no,5,uuid:a59f07a7-f7d8-44a7-9a46-36935deb5b08,uuid:a59f07a7-f7d8-44a7-9a46-36935deb5b08,2653,56,-4.510043113004086,39.277970007368
2023-07-05T13:10:45Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Table,no,6,uuid:9cd5b844-061e-4eb6-ab8b-533ef237584a,uuid:9cd5b844-061e-4eb6-ab8b-533ef237584a,2653,56,-4.509791750060835,39.27818834145167
2023-07-05T13:10:43Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Radio,no,2,uuid:3c8fd085-3711-41eb-88eb-5dd48a42335a,uuid:3c8fd085-3711-41eb-88eb-5dd48a42335a,2653,56,-4.5114935028754894,39.27806441536776
2023-07-05T13:10:42Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio Cellphone Sofa Table TV,no,11,uuid:32829c0a-e60e-4240-bae7-a844e67e284a,uuid:32829c0a-e60e-4240-bae7-a844e67e284a,2653,56,-4.509047247024507,39.277672921257405
2023-07-05T13:10:40Z,2023-07-05,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Candles,NA,Cellphone Table,no,2,uuid:75df45da-cc03-4aa2-9ae9-04cfb0c82854,uuid:75df45da-cc03-4aa2-9ae9-04cfb0c82854,2653,56,-4.510699679515628,39.277450897064
2023-07-05T13:09:35Z,2023-07-05,PONGWE KIKONENI,Swahili,5,blocks_mud,NA,iron,NA,Piped water within compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,5,uuid:c1a85cd6-c505-46a1-8e5a-ff41247d354d,uuid:c1a85cd6-c505-46a1-8e5a-ff41247d354d,2549,45,-4.507713021655116,39.316002490433654
2023-07-05T13:09:35Z,2023-07-05,PONGWE KIKONENI,Swahili,5,mud,NA,iron,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,5,uuid:2f5add65-534c-4dad-82c3-7da113ecc7e6,uuid:2f5add65-534c-4dad-82c3-7da113ecc7e6,2549,45,-4.507650889075377,39.31425945542903
2023-07-05T13:09:34Z,2023-07-05,PONGWE KIKONENI,Swahili,9,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,TV Cellphone Sofa Table Cupboard,yes,9,uuid:7220e63c-ee34-450c-82b4-ec408b6110a8,uuid:7220e63c-ee34-450c-82b4-ec408b6110a8,2549,45,-4.506916822652455,39.316141489444426
2023-07-05T13:09:33Z,2023-07-05,PONGWE KIKONENI,NA,5,mud,NA,palm,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,11,uuid:5d271a5e-0c4f-4b4b-9360-cdcb094e6869,uuid:5d271a5e-0c4f-4b4b-9360-cdcb094e6869,2549,45,-4.507071528067641,39.315343941429674
2023-07-05T13:09:32Z,2023-07-05,PONGWE KIKONENI,English,3,blocks_mud,NA,iron,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,3,uuid:647919be-59fa-46a8-8c08-5ec1bb9f5e4b,uuid:647919be-59fa-46a8-8c08-5ec1bb9f5e4b,2549,45,-4.5060251563404305,39.316255031305936
2023-07-05T13:08:57Z,2023-07-05,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Improved ventilated pit latrine,Electricity,NA,Cellphone,no,2,uuid:5a28f2cd-cb1c-46ff-8b75-c3f5ceb85d6d,uuid:5a28f2cd-cb1c-46ff-8b75-c3f5ceb85d6d,2472,88,-4.642926399661923,39.383520608445174
